state,country,lat,long,date,confirmed,deaths,recovered
Channel Islands,united-kingdom,49.3723,-2.3644,2020-03-12,2,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-03-12,1,0,1.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-03-12,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-03-12,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-03-12,456,8,18.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-03-13,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-03-13,1,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-03-13,2,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-03-13,1,0,1.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-03-13,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-03-13,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-03-13,798,8,18.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-03-14,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-03-14,1,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-03-14,2,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-03-14,1,0,1.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-03-14,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-03-14,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-03-14,1140,21,18.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-03-15,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-03-15,1,0,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-03-15,3,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-03-15,1,0,1.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-03-15,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-03-15,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-03-15,1140,21,18.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-03-16,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-03-16,1,1,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-03-16,6,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-03-16,1,0,1.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-03-16,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-03-16,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-03-16,1543,55,20.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-03-17,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-03-17,1,1,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-03-17,6,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-03-17,3,0,1.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-03-17,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-03-17,0,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-03-17,1950,55,52.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-03-18,0,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-03-18,1,1,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-03-18,6,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-03-18,8,0,2.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-03-18,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-03-18,1,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-03-18,2626,71,65.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-03-19,2,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-03-19,3,1,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-03-19,11,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-03-19,10,0,2.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-03-19,0,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-03-19,1,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-03-19,2689,137,65.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-03-20,2,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-03-20,3,1,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-03-20,14,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-03-20,10,0,2.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-03-20,1,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-03-20,1,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-03-20,3983,177,65.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-03-21,2,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-03-21,3,1,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-03-21,32,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-03-21,10,0,2.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-03-21,1,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-03-21,1,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-03-21,5018,233,65.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-03-22,6,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-03-22,3,1,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-03-22,32,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-03-22,15,0,2.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-03-22,5,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-03-22,1,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-03-22,5683,281,65.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-03-23,6,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-03-23,5,1,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-03-23,36,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-03-23,15,0,2.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-03-23,13,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-03-23,1,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-03-23,6650,335,65.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-03-24,6,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-03-24,6,1,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-03-24,36,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-03-24,15,0,5.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-03-24,23,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-03-24,1,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-03-24,8077,422,135.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-03-25,7,0,0.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-03-25,8,1,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-03-25,46,0,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-03-25,26,0,5.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-03-25,23,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-03-25,1,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-03-25,9529,465,135.0
Bermuda,united-kingdom,32.3078,-64.7505,2020-03-26,15,0,2.0
Cayman Islands,united-kingdom,19.3133,-81.2546,2020-03-26,8,1,0.0
Channel Islands,united-kingdom,49.3723,-2.3644,2020-03-26,66,1,0.0
Gibraltar,united-kingdom,36.1408,-5.3536,2020-03-26,35,0,13.0
Isle of Man,united-kingdom,54.2361,-4.5481,2020-03-26,25,0,0.0
Montserrat,united-kingdom,16.7425,-62.1874,2020-03-26,5,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-03-26,11658,578,135.0
