index,state,country,lat,long,date,recovered,recovered_new
3738,,croatia,45.1,15.2,2020-02-06,0,0
3982,,croatia,45.1,15.2,2020-02-07,0,0
4226,,croatia,45.1,15.2,2020-02-08,0,0
4470,,croatia,45.1,15.2,2020-02-09,0,0
4714,,croatia,45.1,15.2,2020-02-10,0,0
4958,,croatia,45.1,15.2,2020-02-11,0,0
5202,,croatia,45.1,15.2,2020-02-12,0,0
5446,,croatia,45.1,15.2,2020-02-13,0,0
5690,,croatia,45.1,15.2,2020-02-14,0,0
5934,,croatia,45.1,15.2,2020-02-15,0,0
6178,,croatia,45.1,15.2,2020-02-16,0,0
6422,,croatia,45.1,15.2,2020-02-17,0,0
6666,,croatia,45.1,15.2,2020-02-18,0,0
6910,,croatia,45.1,15.2,2020-02-19,0,0
7154,,croatia,45.1,15.2,2020-02-20,0,0
7398,,croatia,45.1,15.2,2020-02-21,0,0
7642,,croatia,45.1,15.2,2020-02-22,0,0
7886,,croatia,45.1,15.2,2020-02-23,0,0
8130,,croatia,45.1,15.2,2020-02-24,0,0
8374,,croatia,45.1,15.2,2020-02-25,0,0
8618,,croatia,45.1,15.2,2020-02-26,0,0
8862,,croatia,45.1,15.2,2020-02-27,0,0
9106,,croatia,45.1,15.2,2020-02-28,0,0
9350,,croatia,45.1,15.2,2020-02-29,0,0
9594,,croatia,45.1,15.2,2020-03-01,0,0
9838,,croatia,45.1,15.2,2020-03-02,0,0
10082,,croatia,45.1,15.2,2020-03-03,0,0
10326,,croatia,45.1,15.2,2020-03-04,0,0
10570,,croatia,45.1,15.2,2020-03-05,0,0
10814,,croatia,45.1,15.2,2020-03-06,0,0
11058,,croatia,45.1,15.2,2020-03-07,0,0
11302,,croatia,45.1,15.2,2020-03-08,0,0
11546,,croatia,45.1,15.2,2020-03-09,0,0
11790,,croatia,45.1,15.2,2020-03-10,0,0
12034,,croatia,45.1,15.2,2020-03-11,0,0
12278,,croatia,45.1,15.2,2020-03-12,0,0
12522,,croatia,45.1,15.2,2020-03-13,1,1
12766,,croatia,45.1,15.2,2020-03-14,1,0
13010,,croatia,45.1,15.2,2020-03-15,1,0
13254,,croatia,45.1,15.2,2020-03-16,2,1
13498,,croatia,45.1,15.2,2020-03-17,4,2
13742,,croatia,45.1,15.2,2020-03-18,4,0
13986,,croatia,45.1,15.2,2020-03-19,5,1
14230,,croatia,45.1,15.2,2020-03-20,5,0
14474,,croatia,45.1,15.2,2020-03-21,5,0
14718,,croatia,45.1,15.2,2020-03-22,5,0
14962,,croatia,45.1,15.2,2020-03-23,5,0
15206,,croatia,45.1,15.2,2020-03-24,5,0
15450,,croatia,45.1,15.2,2020-03-25,22,17
15694,,croatia,45.1,15.2,2020-03-26,22,0
15938,,croatia,45.1,15.2,2020-03-27,37,15
16182,,croatia,45.1,15.2,2020-03-28,45,8
16426,,croatia,45.1,15.2,2020-03-29,52,7
16670,,croatia,45.1,15.2,2020-03-30,67,15
16914,,croatia,45.1,15.2,2020-03-31,67,0
17158,,croatia,45.1,15.2,2020-04-01,73,6
17402,,croatia,45.1,15.2,2020-04-02,88,15
17646,,croatia,45.1,15.2,2020-04-03,92,4
80,,cuba,22.0,-80.0,2020-01-22,0,0
324,,cuba,22.0,-80.0,2020-01-23,0,0
568,,cuba,22.0,-80.0,2020-01-24,0,0
812,,cuba,22.0,-80.0,2020-01-25,0,0
1056,,cuba,22.0,-80.0,2020-01-26,0,0
1300,,cuba,22.0,-80.0,2020-01-27,0,0
1544,,cuba,22.0,-80.0,2020-01-28,0,0
1788,,cuba,22.0,-80.0,2020-01-29,0,0
2032,,cuba,22.0,-80.0,2020-01-30,0,0
2276,,cuba,22.0,-80.0,2020-01-31,0,0
2520,,cuba,22.0,-80.0,2020-02-01,0,0
2764,,cuba,22.0,-80.0,2020-02-02,0,0
3008,,cuba,22.0,-80.0,2020-02-03,0,0
3252,,cuba,22.0,-80.0,2020-02-04,0,0
3496,,cuba,22.0,-80.0,2020-02-05,0,0
3740,,cuba,22.0,-80.0,2020-02-06,0,0
3984,,cuba,22.0,-80.0,2020-02-07,0,0
4228,,cuba,22.0,-80.0,2020-02-08,0,0
4472,,cuba,22.0,-80.0,2020-02-09,0,0
4716,,cuba,22.0,-80.0,2020-02-10,0,0
4960,,cuba,22.0,-80.0,2020-02-11,0,0
5204,,cuba,22.0,-80.0,2020-02-12,0,0
5448,,cuba,22.0,-80.0,2020-02-13,0,0
