date,country,state,confirmed,deaths,recovered,confirmed_new,deaths_new,recovered_new,lat,long
2020-03-18,australia,australian-capital-territory,3,0,0.0,1,0,0.0,-35.4735,149.0124
2020-03-18,australia,new-south-wales,267,5,4.0,57,1,0.0,-35.4735,149.0124
2020-03-18,australia,northern-territory,1,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-18,australia,queensland,94,0,8.0,16,0,0.0,-35.4735,149.0124
2020-03-18,australia,south-australia,37,0,3.0,8,0,0.0,-35.4735,149.0124
2020-03-18,australia,tasmania,10,0,0.0,3,0,0.0,-35.4735,149.0124
2020-03-18,australia,victoria,121,0,8.0,27,0,0.0,-35.4735,149.0124
2020-03-18,australia,western-australia,35,1,0.0,4,0,0.0,-35.4735,149.0124
2020-03-19,australia,australian-capital-territory,4,0,0.0,1,0,0.0,-35.4735,149.0124
2020-03-19,australia,new-south-wales,307,5,4.0,40,0,0.0,-35.4735,149.0124
2020-03-19,australia,northern-territory,1,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-19,australia,queensland,144,0,8.0,50,0,0.0,-35.4735,149.0124
2020-03-19,australia,south-australia,42,0,3.0,5,0,0.0,-35.4735,149.0124
2020-03-19,australia,tasmania,10,0,3.0,0,0,3.0,-35.4735,149.0124
2020-03-19,australia,victoria,121,0,8.0,0,0,0.0,-35.4735,149.0124
2020-03-19,australia,western-australia,52,1,0.0,17,0,0.0,-35.4735,149.0124
2020-03-20,australia,australian-capital-territory,6,0,0.0,2,0,0.0,-35.4735,149.0124
2020-03-20,australia,new-south-wales,353,6,4.0,46,1,0.0,-35.4735,149.0124
2020-03-20,australia,northern-territory,3,0,0.0,2,0,0.0,-35.4735,149.0124
2020-03-20,australia,queensland,184,0,8.0,40,0,0.0,-35.4735,149.0124
2020-03-20,australia,south-australia,50,0,3.0,8,0,0.0,-35.4735,149.0124
2020-03-20,australia,tasmania,10,0,3.0,0,0,0.0,-35.4735,149.0124
2020-03-20,australia,victoria,121,0,8.0,0,0,0.0,-35.4735,149.0124
2020-03-20,australia,western-australia,64,1,0.0,12,0,0.0,-35.4735,149.0124
2020-03-21,australia,australian-capital-territory,9,0,0.0,3,0,0.0,-35.4735,149.0124
2020-03-21,australia,new-south-wales,436,6,4.0,83,0,0.0,-35.4735,149.0124
2020-03-21,australia,northern-territory,3,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-21,australia,queensland,221,0,8.0,37,0,0.0,-35.4735,149.0124
2020-03-21,australia,south-australia,67,0,3.0,17,0,0.0,-35.4735,149.0124
2020-03-21,australia,tasmania,16,0,3.0,6,0,0.0,-35.4735,149.0124
2020-03-21,australia,victoria,229,0,8.0,108,0,0.0,-35.4735,149.0124
2020-03-21,australia,western-australia,90,1,0.0,26,0,0.0,-35.4735,149.0124
2020-03-22,australia,australian-capital-territory,19,0,0.0,10,0,0.0,-35.4735,149.0124
2020-03-22,australia,new-south-wales,669,6,4.0,233,0,0.0,-35.4735,149.0124
2020-03-22,australia,northern-territory,5,0,0.0,2,0,0.0,-35.4735,149.0124
2020-03-22,australia,queensland,259,0,8.0,38,0,0.0,-35.4735,149.0124
2020-03-22,australia,south-australia,100,0,3.0,33,0,0.0,-35.4735,149.0124
2020-03-22,australia,tasmania,22,0,3.0,6,0,0.0,-35.4735,149.0124
2020-03-22,australia,victoria,355,0,70.0,126,0,62.0,-35.4735,149.0124
2020-03-22,australia,western-australia,120,1,0.0,30,0,0.0,-35.4735,149.0124
2020-03-23,australia,australian-capital-territory,32,0,0.0,13,0,0.0,-35.4735,149.0124
2020-03-23,australia,new-south-wales,669,6,4.0,0,0,0.0,-35.4735,149.0124
2020-03-23,australia,northern-territory,5,0,0.0,0,0,0.0,-35.4735,149.0124
2020-03-23,australia,queensland,319,0,8.0,60,0,0.0,-35.4735,149.0124
2020-03-23,australia,south-australia,134,0,3.0,34,0,0.0,-35.4735,149.0124
2020-03-23,australia,tasmania,28,0,3.0,6,0,0.0,-35.4735,149.0124
2020-03-23,australia,victoria,355,0,70.0,0,0,0.0,-35.4735,149.0124
2020-03-23,australia,western-australia,140,1,0.0,20,0,0.0,-35.4735,149.0124
2020-03-24,australia,australian-capital-territory,39,0,0.0,7,0,0.0,-35.4735,149.0124
2020-03-24,australia,new-south-wales,818,7,4.0,149,1,0.0,-35.4735,149.0124
2020-03-24,australia,northern-territory,6,0,0.0,1,0,0.0,-35.4735,149.0124
